El-lab,El-modarag,Redmi,youssef,Farouk,Ramadan,badra22,STUDBME2,ARC3,CMP_LAB2,CMP_LAB3,STUDBME1,CMP_LAB1,CMP_LAB4,CMP-lab1,ARC1,BMEStudentLab3,STUDBME3,location
-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-52,-100.0,-43.0,-43,-61.0,-44.0,-45,-62.0,-100.0,-100.0,-100.0,11
-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-49,-100.0,-100.0,-100,-100.0,-100.0,-100,-63.0,-100.0,-100.0,-100.0,9
-69.0,-100.0,-76.0,-100.0,-63.0,-100.0,-100.0,-44,-100.0,-55.0,-51,-100.0,-52.0,-52,-100.0,-100.0,-100.0,-100.0,10
-100.0,-65.0,-61.0,-100.0,-100.0,-57.0,-100.0,-72,-72.0,-73.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,4
-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-56.0,-53,-100.0,-100.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75,-100.0,-100.0,-82,-100.0,-100.0,-78,-81.0,-100.0,-100.0,-100.0,6
-57.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-59,-100.0,-100.0,-100,-100.0,-100.0,-100,-61.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-57,-100.0,-51.0,-45,-64.0,-50.0,-52,-100.0,-100.0,-100.0,-74.0,11
-100.0,-70.0,-69.0,-100.0,-76.0,-100.0,-100.0,-72,-100.0,-100.0,-100,-100.0,-100.0,-78,-100.0,-100.0,-100.0,-100.0,4
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-56,-100.0,-100.0,-75,-100.0,-100.0,-100,-71.0,-100.0,-100.0,-100.0,13
-100.0,-74.0,-68.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-100,-100.0,-64.0,-64,-100.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-68.0,-100.0,-59.0,-100.0,-100.0,-46,-100.0,-54.0,-53,-100.0,-52.0,-53,-60.0,-100.0,-100.0,-100.0,10
-100.0,-64.0,-65.0,-100.0,-72.0,-54.0,-100.0,-62,-65.0,-100.0,-100,-44.0,-100.0,-75,-100.0,-82.0,-100.0,-100.0,4
-100.0,-100.0,-100.0,-100.0,-49.0,-100.0,-100.0,-54,-100.0,-100.0,-48,-100.0,-49.0,-100,-75.0,-100.0,-100.0,-72.0,11
-100.0,-67.0,-70.0,-100.0,-100.0,-54.0,-100.0,-62,-100.0,-71.0,-71,-100.0,-74.0,-71,-100.0,-100.0,-100.0,-100.0,4
-49.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.0,-55,-100.0,-100.0,-100,-100.0,-100.0,-100,-74.0,-100.0,-100.0,-100.0,12
-100.0,-100.0,-64.0,-100.0,-100.0,-69.0,-100.0,-56,-100.0,-68.0,-100,-52.0,-68.0,-66,-68.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-63,-100.0,-48.0,-45,-100.0,-100.0,-46,-100.0,-100.0,-100.0,-72.0,11
-100.0,-100.0,-100.0,-100.0,-57.0,-100.0,-100.0,-60,-100.0,-53.0,-54,-73.0,-80.0,-53,-100.0,-100.0,-100.0,-100.0,11
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79,-100.0,-100.0,-100,-100.0,-82.0,-80,-100.0,-100.0,-100.0,-100.0,6
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-70.0,-71,-57.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,6
-75.0,-100.0,-88.0,-100.0,-80.0,-100.0,-100.0,-51,-100.0,-100.0,-52,-100.0,-56.0,-100,-64.0,-100.0,-100.0,-100.0,9
-100.0,-100.0,-62.0,-100.0,-100.0,-66.0,-80.0,-50,-72.0,-100.0,-69,-100.0,-69.0,-100,-100.0,-100.0,-100.0,-100.0,7
-100.0,-62.0,-72.0,-100.0,-100.0,-100.0,-100.0,-62,-61.0,-74.0,-100,-38.0,-73.0,-100,-100.0,-100.0,-100.0,-100.0,4
-100.0,-66.0,-62.0,-100.0,-100.0,-100.0,-100.0,-52,-100.0,-61.0,-63,-100.0,-64.0,-64,-70.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-100.0,-100.0,-55.0,-100.0,-100.0,-55,-100.0,-56.0,-53,-68.0,-100.0,-50,-100.0,-100.0,-100.0,-100.0,11
-79.0,-100.0,-64.0,-100.0,-100.0,-64.0,-100.0,-47,-100.0,-65.0,-100,-44.0,-69.0,-69,-100.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-55.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100,-100.0,-71.0,-70,-67.0,-100.0,-100.0,-100.0,7
-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-37.0,-54,-100.0,-100.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,12
-100.0,-100.0,-54.0,-100.0,-75.0,-49.0,-100.0,-61,-100.0,-100.0,-72,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,4
-100.0,-72.0,-66.0,-100.0,-100.0,-100.0,-100.0,-46,-100.0,-64.0,-64,-100.0,-62.0,-62,-100.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-64.0,-100.0,-51.0,-100.0,-100.0,-50,-100.0,-46.0,-48,-100.0,-46.0,-49,-73.0,-100.0,-100.0,-84.0,10
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-35.0,-36,-100.0,-37.0,-37,-70.0,-100.0,-100.0,-64.0,11
-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-51,-100.0,-100.0,-100,-100.0,-68.0,-100,-68.0,-100.0,-100.0,-100.0,9
-66.0,-100.0,-71.0,-100.0,-100.0,-100.0,-68.0,-51,-100.0,-100.0,-100,-100.0,-100.0,-69,-75.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67.0,-58,-100.0,-100.0,-100,-100.0,-100.0,-72,-69.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,-100.0,-52,-100.0,-46.0,-50,-100.0,-47.0,-51,-72.0,-100.0,-100.0,-76.0,11
-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-57,-74.0,-100.0,-100,-57.0,-100.0,-69,-76.0,-86.0,-100.0,-100.0,6
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-62.0,-61,-100.0,-63.0,-100,-68.0,-100.0,-100.0,-100.0,9
-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-100,-100.0,-100.0,-70,-73.0,-100.0,-100.0,-100.0,12
-100.0,-66.0,-100.0,-100.0,-100.0,-51.0,-100.0,-66,-100.0,-71.0,-69,-43.0,-72.0,-70,-100.0,-100.0,-100.0,-100.0,4
-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-64.0,-51,-100.0,-100.0,-100,-100.0,-62.0,-100,-66.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-68,-100.0,-100.0,-100,-100.0,-82.0,-100,-100.0,-100.0,-100.0,-100.0,6
-100.0,-81.0,-71.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-79.0,-100,-100.0,-80.0,-100,-100.0,-100.0,-100.0,-100.0,6
-73.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-51,-100.0,-55.0,-53,-100.0,-56.0,-55,-100.0,-100.0,-100.0,-100.0,10
-74.0,-100.0,-65.0,-100.0,-63.0,-100.0,-100.0,-47,-100.0,-53.0,-51,-62.0,-54.0,-56,-71.0,-100.0,-100.0,-100.0,10
-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53.0,-49,-100.0,-100.0,-100,-100.0,-100.0,-75,-100.0,-100.0,-100.0,-100.0,12
-100.0,-64.0,-67.0,-100.0,-100.0,-49.0,-100.0,-70,-69.0,-100.0,-100,-43.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,4
-100.0,-69.0,-64.0,-100.0,-100.0,-55.0,-100.0,-100,-70.0,-100.0,-100,-100.0,-72.0,-72,-100.0,-100.0,-100.0,-100.0,4
-52.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-59,-100.0,-100.0,-100,-100.0,-100.0,-100,-71.0,-100.0,-100.0,-100.0,12
-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-67,-88.0,-100.0,-77,-65.0,-100.0,-75,-100.0,-100.0,-100.0,-100.0,6
-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-52,-100.0,-45.0,-46,-66.0,-46.0,-46,-71.0,-100.0,-100.0,-74.0,11
-100.0,-73.0,-74.0,-100.0,-100.0,-100.0,-100.0,-69,-77.0,-100.0,-100,-52.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,6
-100.0,-66.0,-61.0,-100.0,-100.0,-59.0,-100.0,-56,-100.0,-66.0,-68,-100.0,-67.0,-100,-100.0,-100.0,-100.0,-100.0,4
-74.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-59.0,-60,-100.0,-59.0,-60,-70.0,-100.0,-100.0,-100.0,9
-100.0,-100.0,-69.0,-100.0,-100.0,-65.0,-100.0,-60,-100.0,-70.0,-68,-100.0,-71.0,-70,-100.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-53,-100.0,-100.0,-100,-100.0,-100.0,-100,-58.0,-100.0,-100.0,-100.0,9
-100.0,-68.0,-73.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-72.0,-100,-100.0,-64.0,-100,-73.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-100.0,-100.0,-64.0,-100.0,-100.0,-48,-100.0,-52.0,-52,-100.0,-52.0,-53,-72.0,-100.0,-100.0,-73.0,11
-100.0,-69.0,-69.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-68.0,-65,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,7
-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-46.0,-54,-100.0,-100.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,12
-100.0,-100.0,-56.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-59.0,-100,-100.0,-58.0,-100,-100.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-100.0,-78.0,-72.0,-100.0,-100.0,-49,-100.0,-100.0,-100,-100.0,-60.0,-61,-100.0,-100.0,-100.0,-100.0,9
-100.0,-76.0,-74.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-69.0,-100,-60.0,-69.0,-100,-100.0,-100.0,-100.0,-100.0,7
-72.0,-100.0,-61.0,-100.0,-60.0,-100.0,-100.0,-46,-100.0,-100.0,-53,-100.0,-100.0,-51,-64.0,-100.0,-100.0,-100.0,10
-100.0,-75.0,-63.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-69.0,-71,-100.0,-67.0,-100,-100.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-59.0,-100.0,-61.0,-100.0,-100.0,-48,-100.0,-100.0,-100,-61.0,-50.0,-51,-100.0,-100.0,-100.0,-100.0,10
-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-89,-100.0,-100.0,-81,-100.0,-100.0,-77,-85.0,-100.0,-100.0,-100.0,6
-100.0,-100.0,-69.0,-100.0,-100.0,-100.0,-100.0,-45,-100.0,-100.0,-55,-100.0,-100.0,-55,-55.0,-100.0,-100.0,-100.0,9
-100.0,-100.0,-100.0,-100.0,-48.0,-100.0,-100.0,-56,-100.0,-100.0,-100,-61.0,-63.0,-58,-74.0,-100.0,-100.0,-81.0,11
-100.0,-100.0,-63.0,-100.0,-100.0,-100.0,-58.0,-45,-100.0,-100.0,-100,-100.0,-100.0,-100,-59.0,-100.0,-100.0,-100.0,13
-60.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60.0,-54,-100.0,-100.0,-100,-100.0,-73.0,-100,-65.0,-100.0,-100.0,-100.0,13
-41.0,-100.0,-100.0,-100.0,-100.0,-100.0,-45.0,-54,-100.0,-73.0,-73,-100.0,-100.0,-100,-73.0,-100.0,-100.0,-100.0,12
-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49.0,-60,-100.0,-100.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,12
-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73,-100.0,-100.0,-73,-100.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,6
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-58.0,-100,-100.0,-61.0,-100,-64.0,-100.0,-100.0,-100.0,9
-100.0,-100.0,-61.0,-100.0,-67.0,-100.0,-100.0,-46,-100.0,-55.0,-100,-100.0,-53.0,-100,-73.0,-100.0,-100.0,-100.0,10
-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-48,-100.0,-100.0,-72,-100.0,-100.0,-100,-72.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-47.0,-100.0,-100.0,-52,-100.0,-49.0,-50,-100.0,-49.0,-50,-76.0,-100.0,-100.0,-100.0,11
-100.0,-67.0,-62.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-69.0,-68,-100.0,-67.0,-68,-70.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-48,-100.0,-51.0,-50,-59.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,11
-51.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49.0,-61,-100.0,-100.0,-72,-100.0,-100.0,-74,-100.0,-100.0,-100.0,-100.0,12
-56.0,-100.0,-62.0,-100.0,-100.0,-100.0,-54.0,-51,-100.0,-100.0,-100,-100.0,-100.0,-66,-100.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-56.0,-100.0,-100.0,-59,-100.0,-54.0,-53,-100.0,-53.0,-54,-69.0,-100.0,-100.0,-100.0,11
-73.0,-100.0,-70.0,-100.0,-100.0,-100.0,-100.0,-44,-100.0,-54.0,-54,-100.0,-72.0,-55,-63.0,-100.0,-100.0,-100.0,10
-76.0,-100.0,-72.0,-100.0,-76.0,-100.0,-100.0,-46,-100.0,-100.0,-100,-100.0,-59.0,-61,-59.0,-100.0,-100.0,-100.0,9
-100.0,-100.0,-73.0,-77.0,-100.0,-100.0,-100.0,-48,-100.0,-100.0,-100,-100.0,-100.0,-100,-57.0,-100.0,-100.0,-100.0,9
-70.0,-100.0,-66.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-59.0,-59,-100.0,-57.0,-68,-56.0,-100.0,-100.0,-100.0,9
-61.0,-100.0,-66.0,-100.0,-100.0,-100.0,-52.0,-54,-100.0,-100.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-58.0,-100.0,-100.0,-76,-100.0,-44.0,-44,-100.0,-43.0,-44,-71.0,-100.0,-100.0,-75.0,11
-100.0,-100.0,-100.0,-100.0,-62.0,-100.0,-100.0,-51,-100.0,-53.0,-50,-100.0,-51.0,-52,-100.0,-100.0,-100.0,-75.0,10
-100.0,-54.0,-56.0,-100.0,-100.0,-59.0,-100.0,-64,-100.0,-76.0,-73,-38.0,-76.0,-100,-100.0,-100.0,-100.0,-100.0,4
-75.0,-100.0,-100.0,-100.0,-54.0,-100.0,-100.0,-51,-100.0,-50.0,-49,-100.0,-48.0,-49,-68.0,-100.0,-100.0,-100.0,10
-100.0,-100.0,-100.0,-100.0,-48.0,-100.0,-100.0,-53,-100.0,-100.0,-48,-100.0,-100.0,-48,-72.0,-100.0,-100.0,-100.0,11
-100.0,-75.0,-70.0,-100.0,-100.0,-100.0,-100.0,-65,-73.0,-100.0,-100,-100.0,-76.0,-74,-78.0,-100.0,-100.0,-100.0,7
-76.0,-100.0,-56.0,-100.0,-58.0,-100.0,-100.0,-53,-100.0,-56.0,-54,-60.0,-100.0,-53,-69.0,-100.0,-100.0,-100.0,10
-63.0,-100.0,-69.0,-100.0,-100.0,-100.0,-54.0,-49,-100.0,-100.0,-100,-100.0,-100.0,-100,-69.0,-100.0,-100.0,-100.0,13
-52.0,-100.0,-100.0,-100.0,-82.0,-100.0,-56.0,-57,-100.0,-100.0,-100,-100.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,12
-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-47,-100.0,-59.0,-63,-100.0,-100.0,-100,-57.0,-100.0,-100.0,-100.0,9
-100.0,-100.0,-55.0,-100.0,-100.0,-54.0,-100.0,-63,-100.0,-74.0,-77,-41.0,-76.0,-75,-100.0,-100.0,-100.0,-100.0,4
-100.0,-100.0,-100.0,-100.0,-50.0,-100.0,-100.0,-44,-100.0,-100.0,-100,-100.0,-50.0,-49,-69.0,-100.0,-100.0,-100.0,11
-100.0,-100.0,-66.0,-100.0,-64.0,-100.0,-100.0,-48,-100.0,-100.0,-50,-100.0,-50.0,-48,-69.0,-100.0,-100.0,-100.0,10
-100.0,-73.0,-71.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-71.0,-69,-66.0,-72.0,-69,-72.0,-100.0,-100.0,-100.0,7
-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54.0,-57,-100.0,-100.0,-100,-100.0,-100.0,-100,-75.0,-100.0,-100.0,-100.0,13
-100.0,-70.0,-56.0,-100.0,-100.0,-65.0,-100.0,-63,-100.0,-76.0,-100,-100.0,-75.0,-73,-100.0,-100.0,-100.0,-100.0,4
-100.0,-100.0,-58.0,-100.0,-64.0,-100.0,-100.0,-51,-100.0,-49.0,-48,-68.0,-50.0,-51,-66.0,-100.0,-100.0,-100.0,10
-100.0,-62.0,-53.0,-100.0,-100.0,-46.0,-100.0,-61,-100.0,-71.0,-70,-39.0,-71.0,-71,-100.0,-100.0,-100.0,-100.0,4
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51,-100.0,-100.0,-100,-100.0,-67.0,-100,-59.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,-100.0,-72,-100.0,-50.0,-51,-100.0,-49.0,-46,-100.0,-100.0,-100.0,-100.0,11
-100.0,-100.0,-62.0,-100.0,-66.0,-100.0,-100.0,-49,-100.0,-63.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,10
-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52,-100.0,-55.0,-54,-100.0,-100.0,-100,-64.0,-100.0,-100.0,-100.0,9
-62.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64.0,-56,-100.0,-100.0,-73,-100.0,-100.0,-74,-100.0,-100.0,-100.0,-100.0,12
-67.0,-100.0,-58.0,-100.0,-100.0,-100.0,-100.0,-46,-100.0,-57.0,-54,-100.0,-57.0,-68,-66.0,-100.0,-100.0,-100.0,10
-70.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-48,-100.0,-100.0,-100,-100.0,-57.0,-100,-56.0,-100.0,-100.0,-100.0,9
-57.0,-100.0,-100.0,-100.0,-79.0,-100.0,-56.0,-63,-100.0,-73.0,-72,-100.0,-100.0,-72,-100.0,-100.0,-100.0,-100.0,12
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-46,-100.0,-55.0,-54,-100.0,-53.0,-100,-100.0,-100.0,-100.0,-100.0,9
-75.0,-100.0,-54.0,-100.0,-62.0,-100.0,-100.0,-51,-100.0,-54.0,-52,-100.0,-52.0,-53,-68.0,-100.0,-100.0,-79.0,10
-100.0,-62.0,-67.0,-100.0,-100.0,-51.0,-100.0,-60,-100.0,-100.0,-100,-45.0,-72.0,-74,-100.0,-100.0,-100.0,-100.0,4
-100.0,-100.0,-100.0,-100.0,-46.0,-100.0,-100.0,-58,-100.0,-49.0,-49,-100.0,-49.0,-48,-100.0,-100.0,-100.0,-88.0,11
-69.0,-100.0,-57.0,-100.0,-100.0,-100.0,-100.0,-47,-100.0,-55.0,-56,-100.0,-54.0,-54,-67.0,-100.0,-100.0,-100.0,10
-100.0,-100.0,-100.0,-100.0,-60.0,-100.0,-100.0,-49,-100.0,-46.0,-46,-100.0,-44.0,-45,-66.0,-100.0,-100.0,-78.0,11
-100.0,-68.0,-59.0,-100.0,-100.0,-62.0,-100.0,-60,-100.0,-71.0,-71,-44.0,-70.0,-70,-100.0,-100.0,-100.0,-100.0,7
-100.0,-100.0,-68.0,-100.0,-100.0,-100.0,-100.0,-71,-77.0,-100.0,-73,-100.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,6
-100.0,-100.0,-59.0,-100.0,-100.0,-100.0,-66.0,-46,-100.0,-100.0,-100,-100.0,-100.0,-63,-100.0,-100.0,-100.0,-100.0,13
-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75,-87.0,-100.0,-81,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,6
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57.0,-58,-100.0,-100.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,13
-100.0,-73.0,-68.0,-100.0,-100.0,-65.0,-100.0,-64,-73.0,-69.0,-78,-48.0,-66.0,-67,-100.0,-100.0,-100.0,-100.0,7
-58.0,-100.0,-77.0,-100.0,-100.0,-100.0,-52.0,-55,-100.0,-100.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,13
-100.0,-100.0,-100.0,-100.0,-51.0,-100.0,-100.0,-54,-100.0,-46.0,-46,-100.0,-45.0,-45,-100.0,-100.0,-100.0,-100.0,11
-100.0,-100.0,-78.0,-100.0,-72.0,-100.0,-100.0,-53,-100.0,-56.0,-60,-100.0,-59.0,-58,-69.0,-100.0,-100.0,-100.0,9
-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-88.0,-65,-100.0,-72.0,-100,-52.0,-72.0,-71,-73.0,-100.0,-100.0,-100.0,6
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-47.0,-52,-100.0,-100.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,12
-47.0,-100.0,-100.0,-100.0,-100.0,-100.0,-51.0,-58,-100.0,-80.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,12
-64.0,-100.0,-62.0,-100.0,-63.0,-100.0,-100.0,-51,-100.0,-52.0,-100,-100.0,-50.0,-100,-63.0,-100.0,-100.0,-100.0,10
-100.0,-73.0,-74.0,-100.0,-100.0,-100.0,-100.0,-73,-100.0,-72.0,-100,-100.0,-74.0,-100,-76.0,-100.0,-100.0,-100.0,6
-100.0,-56.0,-52.0,-100.0,-100.0,-48.0,-100.0,-74,-100.0,-100.0,-100,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,4
-70.0,-100.0,-67.0,-100.0,-100.0,-100.0,-55.0,-48,-100.0,-100.0,-100,-100.0,-66.0,-100,-70.0,-100.0,-100.0,-100.0,13
-66.0,-100.0,-59.0,-100.0,-100.0,-100.0,-58.0,-49,-100.0,-100.0,-100,-100.0,-67.0,-100,-65.0,-100.0,-100.0,-100.0,13
-53.0,-100.0,-100.0,-100.0,-100.0,-100.0,-48.0,-59,-100.0,-70.0,-100,-100.0,-100.0,-100,-73.0,-100.0,-100.0,-100.0,12
-56.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55.0,-57,-100.0,-76.0,-74,-100.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,12
-100.0,-68.0,-53.0,-100.0,-70.0,-100.0,-100.0,-62,-100.0,-73.0,-70,-48.0,-70.0,-70,-100.0,-100.0,-100.0,-100.0,4
-55.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58.0,-59,-100.0,-75.0,-76,-100.0,-100.0,-75,-78.0,-100.0,-100.0,-100.0,12
-52.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52.0,-57,-100.0,-100.0,-100,-100.0,-100.0,-74,-100.0,-100.0,-100.0,-100.0,12
-100.0,-68.0,-50.0,-100.0,-100.0,-53.0,-100.0,-52,-100.0,-64.0,-65,-100.0,-65.0,-63,-69.0,-100.0,-100.0,-100.0,7
